"TRCXGSX128F9319954","The Main Ingredient","Let Me Prove My Love To You"
"TRCXHBS128F1473B71","Leroy Hutson","As Long As There's Love Around"
"TRCXJRS12903CFB3C8","Alice Russell","Let Us Be Loving"
"TRCXNCX128F427586D","D'Angelo","I Found My Smile Again"
"TRCXPFW128F92D04B2","Cookin' On 3 Burners","Keb's Bucket"
"TRCXQCU128F1478760","Con Funk Shun","Ms. Got-The-Body"
"TRCXRCX128F4287E37","Monica","Breaks My Heart"
"TRCXRFG128F14898CE","Yummy Bingham","Time"
"TRCXRQQ128F145FB52","Dru Hill","Men Always Regret"
"TRCXRTZ128E078FF01","Diana Ross","You've Changed"
"TRCXTCH128F4252EC7","Bobby Womack","Across 110th Street"
"TRCXWBZ128F426EAA3","The O'Jays","Never Break Us Up"
"TRCXYWH128E079151E","Lyn Collins","Give It Up Or Turnit A Loose"
"TRCYCVR128F930D14E","Michael Wycoff","Looking Up To You"
"TRCYFKS128F92F99BE","Chrisette Michele","Notebook"
"TRCYGOE128F92F3795","Eric Roberson","Pen Just Cries Away"
"TRCYISD12903CE6992","Leela James","It's A Man's Man's Man's World"
"TRCYJKK128F92DF5E5","Colby O'Donis","Game For You"
"TRCYLAX128F42B0D01","Aretha Franklin","A Deeper Love"
"TRCYNSJ128F4264502","The Elgins","Heaven Must Have Sent You"
"TRCYRFG128F9339666","Lamont Dozier","The Picture Will Never Change"
"TRCYTRS128E0785F8C","Chris Clark","How About You"
"TRCYVXG128F1463A12","The Undisputed Truth","What's Going On"
"TRCYWPP128E07969FE","Dee Dee Warwick","Another Lonely Saturday (Baby I'm Yours)"
"TRCYWPR128F93354C1","Diana Ross & The Supremes","I'm Livin' In Shame"
"TRCYYPT128F428AC32","The Dramatics","I Dedicate My Life To You"
"TRCZAKQ128E0785F5D","Ashanti","Baby"
"TRCZANY128F4263E29","The Poets Of Rhythm","What You Doin'"
"TRCZENZ128F93148CE","Omarion","Growing Pains"
"TRCZGBG128F4222F61","Marvin Gaye","Let's Get It On"
"TRCZGWT128F931A0DC","N'Dambi","What It Takes"
"TRCZLBJ128F92E634D","Freda Payne","I Get High"
"TRCZMBD128E078A39B","The Contours","Take Him Back If It Makes You Happy"
"TRCZMMV128F422B96A","Pebbles","Giving You The Benefit"
"TRCZPKD128F427BBB7","Fugees","Killing Me Softly With His Song"
"TRCZREX128F9340E56","Chris Brown featuring Tank","Take My Time"
"TRCZXOG12903CC6002","Billy Preston","Soul Meeting"
"TRCZZJN128F92ED652","Beyoncé","Hello"
"TRCZZRG128F9321308","Dee Dee Sharp","Baby Cakes"
"TRDAACF128F4257817","Ike & Tina Turner","It's Gonna Work Out Fine"
"TRDABBA128F92D5081","Jennifer Hudson","Jesus Promised Me A Home Over There"
"TRDACYY128F4259E6F","Sade","Somebody Already Broke My Heart"
"TRDADTR128F148CFCA","Stevie Wonder","Rocket Love"
"TRDAHQY128F92F027F","Beyoncé","Listen"
"TRDAKBP128F425A7ED","Jamiroquai","Black Devil Car"
"TRDAKOT128F92F6FF1","Avant","Get Away"
"TRDANUJ128F147CC50","India.Arie","Outro: Learning"
"TRDAOQD128F930EE30","Arthur Adams","Uncle Tom"
"TRDASPK128F42663E1","Maxwell","I'm You:You Are Me And We Are You (pt me & you)"
"TRDAUAY128F14715B1","Otis Redding","Champagne And Wine"
"TRDAURP128F932DE0F","Average White Band","Person To Person"
"TRDAVJD128F426E725","Johnnie Taylor","Disco Lady"
"TRDAVQL128F422B87E","Ayo","Help Is Coming"
"TRDAVUX12903CA44F7","Corinne Bailey Rae","Like A Star"
"TRDAVZP128F423BE77","Curtis Mayfield","Curtis Mayfield on 'Superfly' Film & Songwriting"
"TRDAYZT128F4284EEB","Alicia Keys","Jane Doe"
"TRDBBAR128F931B51A","Lafayette Afro Rock Band","Darkest Light"
"TRDBBVD128F421BCFE","Musiq","Just Friends (Sunny)"
"TRDBDPP128E0791EBE","Floetry","If I Was A Bird"
"TRDBEJW128F92EB2DE","Macy Gray","I Can't Wait To Meetchu"
"TRDBIPH128F934828F","Craig David","6 Of 1 Thing"
"TRDBMVM128F92D0A17","The New Mastersounds","Hey Fela!"
"TRDBOSV128F4234231","Betty Everett","By My Side"
"TRDBPPP128F427F359","Sly & The Family Stone","Poet"
"TRDBQWM128F92C9DE3","Jazmine Sullivan","Need U Bad"
"TRDBUHX128F148AED0","Latif","Heavenly"
"TRDBVBH128EF340A4C","Macy Gray","One For Me"
"TRDBVFN128F42699ED","The Manhattans","Kiss And Say Goodbye"
"TRDBWHG128F42ADCD2","Babyface","Tonight It's Goin' Down"
"TRDBXCD128F932906F","THE FATBACK BAND","The Booty"
"TRDBYEH12903D03AF3","Sade","Be That Easy"
"TRDBYLA128F1458E76","Loose Ends","Watching You"
"TRDBYPW128F425F98E","Stevie Wonder","Go Home"
"TRDCEAW128E078612D","The Stylistics","Only For The Children"
"TRDCEJL128F1475162","India.Arie","I Am Not My Hair"
"TRDCEMY12903CA5DF5","Mary J. Blige","I Am"
"TRDCFXI128F42AA818","Nivea","Rain (Interlude)"
"TRDCGJW128F92F872C","Isaac Hayes","You Turn Me On"
"TRDCGZE128F9302C4F","Beyoncé","Trust In Me"
"TRDCHJK128F42ACF5A","James Brown","Ain't It Funky Now"
"TRDCHWW128F92EBF4D","Tiffany Evans","Girl Gone Wild"
"TRDCINO128F4299111","Loose Ends","Nights Of Pleasure"
"TRDCJND128F427260C","Harold Melvin & The Blue Notes","Don't Leave Me This Way"
"TRDCJYM128F92EAB50","John Legend","Stereo"
"TRDCKPX12903CB5644","Whitefield Brothers","Chich"
"TRDCPIJ128F931C400","The Dramatics","Beware Of The Man (With The Candy In His Hand)"
"TRDCPXK128F427AA44","Marvin Gaye","After The Dance"
"TRDCQIN128F42B84F8","Beyoncé feat. Jay-Z","Deja Vu"
"TRDCWNR128F932DD81","The Bamboos","Amen Brother"
"TRDCWPE128F9300E0B","Gene Allison","Have Faith"
"TRDDBMR128F92FE1F5","Blackstreet","U Blow My Mind"
"TRDDHII128F4242364","Leela James","Music (L.E.X. Back To House Mix) (Edit)"
"TRDDHJI128EF34979E","Martha & The Vandellas","I Can't Understand It"
"TRDDHUO128F426F083","Bill Withers","I Can't Write Left-Handed"
"TRDDKIY128F4272620","The Ebonys","I'm So Glad I'm Me"
"TRDDLPR128E0792DC6","Stevie Wonder","With A Child's Heart"
"TRDDMOB12903C9F9CD","Little Anthony & The Imperials","Hurt So Bad"
"TRDDNRA128F145FC4C","Cameo","Keep It Hot"
"TRDDOHP128F42B865B","Maria Lawson","His World"
"TRDDOIU128F92F4AB7","The Bamboos","Voodoo Doll"
"TRDDQJE128F9324B38","Chris Brown","Take You Down"
"TRDDRXM128F92F38FF","Eric Roberson","Couldn't Hear Me"
"TRDDTHO128E0792FAD","Aaron Neville","Say What's In My Heart"
"TRDDUWW128F1474BE8","Marvin Gaye","Ego Tripping Out"
"TRDDVDU128F42392F6","Charles Wright & The Watts 103rd. Street Rhythm Band","Express Yourself"
"TRDDWAC128F4268BAF","Gladys Knight & The Pips","Heavy Makes You Happy"
"TRDDXVY12903CD198F","The Supremes / Four Tops","Ain't Nothing Like The Real Thing"
"TRDDYOY128E0787F03","Daniel Lemma","Meeting At The Building"
"TRDDYVE128F9310F76","The Undisputed Truth","Smiling Faces Sometimes"
"TRDEAVD128F930E2AF","Choklate","Whenever"
"TRDEFOM128F147E1F9","Commodores","Too Hot Ta Trot"
"TRDEGKG128F93129F6","James Brown","The King"
"TRDEHVP128F422304D","James Hunter","Tell Her"
"TRDEJXJ128F42144CB","Blackstreet","Brown Eyes"
"TRDEKPL12903CB1418","Irma Thomas","I Count The Tears"
"TRDELBR128F92E7B6F","Gloria Gaynor","Runaround Love"
"TRDEMAN128F147ED8F","The Meters","Love Is For Me"
"TRDEMVM128F14602E0","Tavares","Never Had A Love Like This Before"
"TRDEMWR128F14A6C7F","Roachford","Open Road"
"TRDEQKL128F932FEDC","Koffee Brown","After Party"
"TRDEQOA128F1452764","The Contours","Your Love Grows More Precious Everyday"
"TRDERDA128F4263E38","The Poets Of Rhythm","Saltin' The Soup"
"TRDETTO12903CA7669","Lalah Hathaway","More"
"TRDFAOZ128F9328F5B","THE FATBACK BAND","She's My Shining Star"
"TRDFBWB128F42B322A","John Legend","Again"
"TRDFDCU128F930B18E","Hil St. Soul","Time For Love"
"TRDFDNB12903CCC933","The Chi-Lites","I Found Sunshine"
"TRDFDSF128F4286B36","Spinners","Love Don't Love Nobody (LP Version)"
"TRDFGCU128F9327C68","Ray Charles","I Had A Dream"
"TRDFGGJ12903CDFACE","The Four Tops","Are You Man Enough?"
"TRDFHDD128E0791C59","Remy Shand","Burnin' Bridges"
"TRDFHMH128F145CC08","Lou Rawls","The Letter"
"TRDFIIJ128F148B382","The Brothers Johnson","Ride-O-Rocket"
"TRDFMPJ128F9320F48","Guy","You Can Call Me Crazy"
"TRDFMTC128F92E59CB","Alicia Keys","Sure Looks Good To Me"
"TRDFMWU128F4214450","Janet Jackson","Come Back To Me"
"TRDFPCO128F425581F","J. Holiday","Thank You"
"TRDFTVP128F423703A","Ike & Tina Turner","To Tell The Truth (Live Version)"
"TRDFTYR128F148E34B","The Mighty Hannibal","Somebody In The World For You (LP Version) (2006 Remastered)"
"TRDFWVZ128F4284EF0","Alicia Keys","Why Do I Feel So Sad"
"TRDFXMG128F146353E","112","Say Yes"
"TRDFZUS128F4276869","Jody Watley","Everything You Do"
"TRDGABJ128F14916BF","Martha Reeves & The Vandellas","In And Out Of My Life"
"TRDGCTM128F426543D","Tower Of Power","I Like Your Style"
"TRDGFBS128F428AE6B","Phyllis Hyman","Riding The Tiger"
"TRDGICM128F93043E0","Jamie Foxx","I Don't Need It"
"TRDGQRT128F429123B","The New Birth","Never Can Say Goodbye"
"TRDGVPU128F429524A","Tamia","Why Ask Why (Album Version)"
"TRDGWBT128F42657DD","3LW","Ahh Hell Nah"
"TRDGXMA128F1478680","Diana Ross","But Beautiful"
"TRDGZJX128F93092ED","Ryan Leslie","All My Love"
"TRDGZOC12903CB23E1","Raheem Devaughn Featuring R. Kelly","Customer"
"TRDHEGD128F145EC37","Cameo","Rigor Mortis"
"TRDHEIL128F148ADA5","JS","Ice Cream"
"TRDHGOY128F93091FC","Marc Dorsey","If You Really Wanna Know"
"TRDHGYI128F42B50D5","R. Kelly","Bump N' Grind"
"TRDHIBA128F4228CFF","Jill Scott","Crown Royal"
"TRDHKQQ128F92DDE51","Lyfe Jennings","Midnight Train"
"TRDHNOX128F1478681","Diana Ross","Had You Been Around"
"TRDHOQM128F42B2C31","The Dynamic Superiors","Shoe Shoe Shine"
"TRDHPJQ128F425D56F","The Staple Singers","You've Got To Earn It"
"TRDHRWC128F42ACF60","Bobby Byrd","I Need Help (I Can't Do It Alone)"
"TRDHVCC128F42B3235","John Legend","Coming Home"
"TRDHVPM128F935E30E","Angela Johnson","After It's Gone"
"TRDHVSD128F92C2E2B","Destiny's Child","Bad Habit"
"TRDHXIZ128F92F270C","Nikka Costa","Keep Pushin'"
"TRDHXNO128F93285BE","Isaac Hayes","Hung Up On My Baby"
"TRDHZJO128F427E051","Bill Withers","Grandma's Hands"
"TRDIACF12903CBCC49","Ike & Tina Turner","Proud Mary"
"TRDIAFN128F42B31B9","Mario Vazquez","Gallery"
"TRDIDKM128F4276100","Sam & Dave","Don't Turn Your Heater On"
"TRDIEQY128F149355F","Söhne Mannheims","Armageddon"
"TRDIJCL128F14745D7","Brandy","I Wanna Be Down ( LP Version )"
"TRDIKEY128F92F92A7","J. Holiday","I Tried"
"TRDIKNI128F92C403C","The Jacksons","Push Me Away"
"TRDIOJU128F931BF15","Jackson 5","(You Were Made) Especially For Me"
"TRDITMG128F930E181","The Bamboos","Amen Brother"
"TRDIUEA128F4288242","Toni Braxton","How Many Ways"
"TRDIXOX128F92C9AD6","Raphael Saadiq","Sometimes"
"TRDIZEJ12903CB2B60","YahZarah","Love_ Come Save The Day"
"TRDIZNG128F426BE29","Ashanti","Intro"
"TRDJAHL128F149E925","Curtis Mayfield","We Got To Have Peace (LP Version)"
"TRDJCEW128F427EFC6","Goapele","Romantic"
"TRDJCMK128F427EAFE","Marques Houston","Smile"
"TRDJDPQ128F92F37EE","Joy Denalane","Geh jetzt"
"TRDJHSF128F428304F","Bobby Valentino","Slow Down"
"TRDJKFG128F426EBD3","The Intruders","A Nice Girl Like You"
"TRDJKGJ128F42AC24B","Usher","Superstar"
"TRDJMBH128F934DA19","Angie Stone","Think Sometimes"
"TRDJMXB128EF342DB2","Parliament","Flash Light"
"TRDJMXS12903CB755F","James Brown","I Feel Good (I Got You)"
"TRDJNWW128F428B75E","Bettye Lavette","On The Surface"
"TRDJOND128F42ACF87","Cameo","Funk Funk"
"TRDJPXL128F93030FD","Maxwell","This Woman's Work"
"TRDJQFN128F93360B4","Tyrone Davis","Can I Change My Mind"
"TRDJTAV128F92C6B63","M. Pokora","Forbidden Drive"
"TRDJTPM128F4259757","Johnny Bristol","Hang On In There Baby"
"TRDJUDF128F9345173","Mayer Hawthorne","Maybe So Maybe No"
"TRDJUEU12903D0D453","Kylie Auldist","One Goodbye"
"TRDJUFL128F4262F59","Ginuwine","None Of Ur Friends Business"
"TRDJWAO128F149F636","Corinne Bailey Rae","Butterfly"
"TRDJWKV128F931FE30","Martha Reeves","Come See About Me"
"TRDJYPA128F4293194","Monica","Knock Knock"
"TRDJYRN128E078F6FB","Jodeci","X's We Share"
"TRDJZNJ128F4271EC4","Aretha Franklin","Mockingbird"
"TRDJZVG128F92C7788","Kenny Lattimore","That's The Way Love Is"
"TRDKDKD128EF341D12","Zhané","Request Line"
"TRDKDKW128F9327826","Lee Fields & The Expressions","Expressions Theme"
"TRDKDRA128F42B31C5","Mario Vazquez","Don't Lie"
"TRDKDYQ128F42AC2F7","Toni Braxton","Hit The Freeway"
"TRDKIWE128F931F573","Ralph Tresvant","Something To Give You (Retail)"
"TRDKJTL128F14663C4","Brass Construction","Love"
"TRDKKQI128F4236EC5","Blue Magic","Answer To My Prayer (LP Version)"
"TRDKNTX128E078A385","The Monitors","I Can't Get Along Without You"
"TRDKOEP128F4287F47","Phyllis Hyman","Complete Me"
"TRDKPPX128F92D19C2","Lewis Taylor","Lucky"
"TRDKRUV128EF341CFE","Willie Hutch","Life's No Fun Living In The Ghetto"
"TRDKRWD128F423C20C","Sir Mack Rice","Mini-Skirt Minnie (LP Version)"
"TRDKVEB128F42825F5","Gordon Chambers","I Apologize"
"TRDLBMZ128F4255D32","Kelis","Trick Me (Explicit)"
"TRDLBVV128F425FB67","Commodores","Let's Get Started"
"TRDLDDG128F424DE5D","The Contours","Jealousy Is Creeping Up On Me"
"TRDLMFU128F42AA6D8","The Delfonics","I'm Sorry"
"TRDLNYV128E0791518","Lyn Collins","Take Me Just As I Am"
"TRDLONT128F4264517","The Elgins","When You Are Available"
"TRDLOXF128F9322C16","The Brothers Johnson","Stomp!"
"TRDLPGF128F42BC9B4","Omarion","Just Can't Let You Go"
"TRDLPPV128F4247DC0","Martin Luther","Daily Bread"
"TRDLTGO128F42AD6A7","Babyface","The Loneliness"
"TRDLUNU128E078A3A0","The Monitors","Words"
"TRDMAEC128F425FC02","Mary J. Blige","Let No Man Put Asunder"
"TRDMCIO128F427252B","The O'Jays","Put Your Hands Together"
"TRDMCND128F92D3E0F","Ryan Leslie","Valentine"
"TRDMDYY128F93092C5","Ryan Leslie","Is It Real Love"
"TRDMFHX128F427F485","Frankie J","How To Deal"
"TRDMFLR128F4270772","Regina Belle","Someday We'll All Be Free / Save The Children"
"TRDMHXV128F146B096","Cornelius Brothers & Sister Rose","Come On Let's Be Happy Forever"
"TRDMLGI128F42727B3","Frankie J","We Still"
"TRDMOGP12903CBD3FE","Tamia","Love Me In A Special Way"
"TRDMOWW128F4261AAA","The Isley Brothers","LIVIN' IN THE LIFE"
"TRDMPWH128F147CC43","India.Arie","Intro: Loving"
"TRDMRCE128F1456A01","Mary J. Blige","The Love I Never Had"
"TRDMSFW128F4293D2A","Jhelisa","Hold My Peace"
"TRDMTUY128F4260F2B","Kelly Rowland","Broken"
"TRDMVAA128E0791EC0","Floetry","Subliminal"
"TRDMVGW12903CAA7AE","Betty Harris","Mean Man"
"TRDMYWI128F93092B4","Ryan Leslie","Never Gonna Break Up"
"TRDMZEB128F42B31C1","Mario Vazquez","One Shot"
"TRDMZIU128F92F38F7","The-Dream","Rockin' That Thang"
"TRDNBVD128F92F3525","Karen Bernod","Hair I Am"
"TRDNCLL12903CF8A50","Xavier Naidoo","Alles kann besser werden"
"TRDNERL128F930ACAD","Lefties Soul Connection","Bam Bam"
"TRDNEXC128F1458702","Loose Ends","Don't Worry"
"TRDNFSY12903CEBE4A","Miki Howard","Which Way Is Up"
"TRDNJIC128F4261CD5","Luther Vandross","Don't Want To Be A Fool"
"TRDNLUK128F148D245","Willie Hutch","Foxy Lady"
"TRDNQSW128F9350C0D","Mayer Hawthorne","One Track Mind"
"TRDNSBM128F931A0E1","N'Dambi","Take It Out"
"TRDNSHK128E0781E48","Soul II Soul","Don't You Dream"
"TRDNTAX128F425D550","Chris Brown","I'll Call Ya"
"TRDNUNW128F933DB3D","Boyz II Men","Amazed"
"TRDNUWU128E0785F85","Chris Clark","Day By Day Or Never"
"TRDNVTF128F1459430","Tavares","She's Gone"
"TRDNWEO128F424ED57","Kelis","Game Show"
"TRDNXJE128F931E06C","Margie Joseph","Come On Back To Me Lover"
"TRDNXNU128F14A515D","Adrian Hood","Brown Eyed Blues"
"TRDNYUS128F4283E59","Aaliyah","The Thing I Like"
"TRDOAZE12903CBCBAE","Wilson Pickett","I Can't Stop"
"TRDOEEB128F42B4456","Ne-Yo","So Sick"
"TRDOEWB128E0792D93","Smokey Robinson & The Miracles","Special Occasion"
"TRDOFRX128F92CD19F","Al Green","Love And Happiness"
"TRDOGKN128F426952B","The Isley Brothers","All In My Lover's Eyes"
"TRDOISS128F42968E5","Angie Stone","Touch It (Interlude)"
"TRDOJNI128F92D5050","Jennifer Hudson","Can't Stop The Rain"
"TRDOJRV128E0788A69","Minnie Riperton","Our Lives"
"TRDOLOB128F92FD3E7","Jill Scott","Sweet Justice"
"TRDOQHJ128F428B3BF","Heather Headley","Sunday"
"TRDORFR128F426467F","Jagged Edge","Ain't No Stoppin'"
"TRDOVDB128F92D254F","The New Mastersounds","La Cova"
"TRDOVNW128F4296147","R. Kelly & Public Announcement","I Know What You Need"
"TRDOWPX128F9303A76","THE THREE DEGREES","Standing Up For Love"
"TRDOWXI128E078EFAD","Boyz II Men","Can You Stand The Rain"
"TRDOWXV128F93147C5","Dwele","Truth"
"TRDOXLT128F4292314","Next","When We Kiss"
"TRDOXUZ128F425E856","Chris Brown featuring Game","Nice"
"TRDPASG128F148E345","Joyce Jones","Help Me Make Up My Mind (Single Version) (2006 Remastered)"
"TRDPAYW128F92F33BE","Martha Redbone","Future Street"
"TRDPCBJ128F1476818","Jill Scott","The Way"
"TRDPEYA128F92C7782","Kenny Lattimore","And I Love Her"
"TRDPFDP128F92E53F2","The Dramatics","Just Shopping (Not Buying Anything)"
"TRDPHFB128F426F1D5","Gregory Abbott","I'll Prove It To You"
"TRDPHWI128C7196B14","Tammi Terrell / Marvin Gaye","Your Precious Love"
"TRDPIAA128F4268BCD","Gladys Knight & The Pips","Help Me Make It Through The Night"
"TRDPIVF128F428CD16","Usher","Can U Help Me"
"TRDPKPN128F146370F","Oleta Adams","Life Keeps Moving On"
"TRDPLEX128F932907C","Letoya","Drained"
"TRDPNPY128F92D5C3A","India.Arie","He Heals Me"
"TRDPQTG128F428A8CB","Jeffrey Osborne","Was It Something I Said"
"TRDPRKI128F428D852","Spinners","I'll Be Around"
"TRDPTQU128E0792D42","Stevie Wonder","Master Blaster (Jammin')"
"TRDPTTK128F427F348","Sly & The Family Stone","Sing A Simple Song"
"TRDPVSY128F1499E23","112","Let This Go"
"TRDPWLR128F148465A","J-Shin","If I Fall In Love"
"TRDPZQW128F92D148F","Average White Band","Miss Sun"
"TRDQBCB128F92EF192","Amerie","Just What I Needed To See"
"TRDQBJT128F9301A37","Jagged Edge","They Ain't JE"
"TRDQBQP128E0794969","Gwen McCrae","I Found A New Love"
"TRDQKEL128F148B383","The Brothers Johnson","Mista' Cool"
"TRDQKVT128F1452CB3","Black Eyed Peas","So Real"
"TRDQMPJ12903CC0D1E","Angela Bofill with Boz Scaggs","Ain't Nothing Like The Real Thing"
"TRDQTGA128F933259F","Addison Groove Project","Gepetto"
"TRDQVRT128F92EDA46","Mavis Staples","We Shall Not Be Moved"
"TRDQWIB128F92F00FB","Chrisette Michele","Golden"
"TRDQWTA128F42B9EBC","Leon Ware","Just Take Your Time"
"TRDQWXY128F931E8A8","Jennifer Holliday","I Am Love"
"TRDQYNB128F932A758","Natalie","You Don't Love Me No More"
"TRDRAMY128F92DE835","Electrik Red","9 To 5"
"TRDRASB128F92D132E","Syl Johnson","I Hear The Love Chimes"
"TRDRCLH12903C9E11F","Billy Preston","Slippin' And Slidin'"
"TRDREXV128F146265C","Creative Source","Who Is He And What Is He To You"
"TRDRGFH128F931E6AD","Dwele","That's The Way Of The World"
"TRDRHEG128F92D1DEE","Grupo X","Sunshine"
"TRDRHQS128F1490E02","Commodores","Brick House"
"TRDRJBA128F934F46B","Love Unlimited","Under The Influence Of Love"
"TRDRKAC128F4280015","New Birth","Hurry Hurry"
"TRDRMEA128E078435A","Kool & The Gang","Jungle Boogie"
"TRDRMKO128F4288D2D","James Brown","(Can You) Feel It (Part 1)"
"TRDROWB128F4260D34","Bobby Womack","Give It Up"
"TRDRPMQ128F425CC47","Javier","Lovin' U"
"TRDRVOI128F9311FE6","Wynona Carr","Touch And Go"
"TRDSCMR128F4298AB9","Craig David","Top Of The Hill"
"TRDSCZH128F92CFD9C","BT Express","Do It ('Til You're Satisfied)"
"TRDSDOQ128F424134B","Meli'sa Morgan","Getting To Know You Better"
"TRDSFNB128F9339DE1","James Carr","To Love Somebody"
"TRDSGIE128E0788C80","Minnie Riperton","Wouldn't Matter Where You Are"
"TRDSLHK128F931B37C","Ryan Leslie","Sunday Night"
"TRDSPGE128C7196825","India.Arie","Intro"
"TRDSTFW128E078FE6F","Dru Hill","How Deep Is Your Love"
"TRDSVQX128F426995F","Tyrone Davis","Be With Me"
"TRDSYYA128F931B116","The Marvelettes","Goddess Of Love"
"TRDTAUZ128F42376B8","The-Dream","She Needs My Love"
"TRDTBUX128F9343128","The Staple Singers","Will The Circle Be Unbroken"
"TRDTFCB12903CB5523","Corinne Bailey Rae","Love's On Its Way"
"TRDTHXY128F92D0A31","Speedometer","Kool And The Gang"
"TRDTJWP128F427A03B","The Isley Brothers","So You Wanna Stay Down"
"TRDTLGF128F92FC761","Lemar","Wait Forever"
"TRDTMVF128F4259A58","Sam & Dave","You Don't Know Like I Know"
"TRDTOKL12903CA9DFB","Lee Dorsey","Sneakin' Sally Through the Alley"
"TRDTQIA128F1481A39","Van Hunt","Being A Girl"
"TRDTRJP12903CE17BD","Ray J","Melody"
"TRDTSRO128F930835C","Laura Lee","Crumbs Off The Table"
"TRDTVQK128F4284EEC","Alicia Keys","Goodbye"
"TRDTWBE128F429F405","Lloyd","Get It Shawty"
"TRDTYIQ12903CE69EB","Joe","Friends Don't Let Friends"
"TRDTZHA128EF342DD5","Shanice","I Love Your Smile"
"TRDUCIQ128F92F99BD","Chrisette Michele","Epiphany (I'm Leaving)"
"TRDUCQT12903CCD8B7","Angela Johnson featuring Frank McComb","Play"
"TRDUEYE128F4263173","Amy Winehouse","Rehab"
"TRDUHHH128F42675E9","Roachford","Guess I Must Be Crazy"
"TRDUHRL128F427CE26","Aretha Franklin","Maybe I'm A Fool"
"TRDULGK128F4266B54","Vivian Green","Be Good To You"
"TRDUPOR128F149CB0B","Marvin Gaye / Kim Weston","It's Got To Be A Miracle (This Thing Called Love)"
"TRDUPQM128F4263A4C","Janet Jackson","Interlude: Let's Dance"
"TRDUUQC128F425AD63","Monkey Business","Atheism Is Not A Crime"
"TRDUWAB128F4261ECD","Mtume","You_ Me And He"
"TRDUWGE128F933F92E","Wilson Pickett","I'll Never Be The Same"
"TRDUYBE128F424DF03","RAMP","Everybody Loves The Sunshine"
"TRDUYXY12903CB6F28","Curtis Mayfield","Nobody But You"
"TRDUZFD12903CD796A","Percy Sledge","Cover Me"
"TRDUZOI128F92E5FBA","Aretha Franklin Duet with Elton John","Through The Storm"
"TRDVCIT128F92F5A1F","Justin Timberlake duet with Beyonce","Until The End Of Time"
"TRDVFLR128F92EABC7","Funkadelic","Electric Spanking Of War Babies"
"TRDVFNJ128F92D1751","Teddy Pendergrass","Turn Off The Lights"
"TRDVFXC128F426990F","Wild Cherry","Keep On Playin' That Funky Music"
"TRDVGUY128F92D19C8","Lewis Taylor","Ghosts"
"TRDVHKN128E078DB3F","Jimmy 'Bo' Horne","I Wanna Go Home With You"
"TRDVHSK12903CEEDFE","Billy Paul","Everything Must Change"
"TRDVHZY128F92FA059","Chairmen Of The Board","Bittersweet"
"TRDVIMM128F148D3F0","Jesse Johnson","Vibe"
"TRDVJBO128F42BB694","Luther Vandross","Shine"
"TRDVKON12903CF35B8","The Clovers","Don't You Know I Love You"
"TRDVKUS128F93227ED","Martha Reeves & The Vandellas","Come And Get These Memories"
"TRDVLDD128F424DE73","Debbie Dean","Something About You"
"TRDVNRK128F9330C6F","Corbin Bleu","Willing To Go"
"TRDVRHD128F4266C4A","Aaron Neville","Earth Angel"
"TRDVXHJ128F145FB4C","Dru Hill","She Said"
"TRDWBMV128F9331B43","Ledisi","Love Never Changes"
"TRDWBVB128F92F2CE9","Ruff Endz","If I Was The One"
"TRDWBVM128F42970A6","Spinners","Sadie"
"TRDWCAP12903CEDCF3","Calvin Richardson","Give It To Me"
"TRDWDIF128F9305545","Millie Jackson","Get Your Love Right"
"TRDWEBD128E0792D9A","The Temptations","Glasshouse"
"TRDWGIG128F42862FC","Curtis Mayfield","Don't Worry (ReMastered)"
"TRDWGKS128F1495C82","Christina Milian","Oh Daddy"
"TRDWJAL128F92D7DD4","The Coasters","Poison Ivy"
"TRDWJAO128F92E4B53","Tower Of Power","Eastside"
"TRDWPFQ128F92F4119","Wilson Pickett","Three Time Loser"
"TRDWQMR12903CE5D95","Erykah Badu","Umm Hmm"
"TRDWQSH128F92DE586","Ciara Featuring T-Pain","Go Girl"
"TRDWRUK128F428872D","Tyrese","U Don't Give A Damn About Me"
"TRDWRYJ128F4285F09","Jimmy Cozier","Heartfelt Letter"
"TRDWTUE12903CF4860","Silk","Superstar"
"TRDWUKG12903CFA09F","The Intruders","(Win_ Place Or Show) She's A Winner"
"TRDWVLM128F42555E6","Sam & Dave","Rich Kind Of Poverty"
"TRDWXKY12903CB2B52","YahZarah","Last To Leave"
"TRDWYCR128F4221E81","Blue Magic","Welcome To The Club"
"TRDWYGE128F935E327","Angela Johnson","Ordinary Things"
"TRDXAAV128F92F37E9","Joy Denalane","Wem gehört die Welt"
"TRDXAIG128F42335CD","The Commitments","Saved"
"TRDXCCW128F92C8047","Silk","If You (Lovin' Me) (LP Version)"
"TRDXCVC128F934322A","R. Kelly","The Greatest Sex"
"TRDXEVQ128F146E2D2","Syreeta","Spinnin' And Spinnin'"
"TRDXFDP128F428926C","Gil Scott-Heron","No Knock"
"TRDXFYH128F92F33CA","Martha Redbone","Children Of Love"
"TRDXGND128F425FEA4","Barbara McNair","More Love"
"TRDXGQS128F92C47BF","Bunny Sigler","Picture Us"
"TRDXGYH128F145E2E9","Parliament","Everything Is On The One"
"TRDXJEQ128F9336A21","Alicia Keys","Dreaming"
"TRDXKLG128F426AB4A","Ginuwine","Toe 2 Toe"
"TRDXLAJ128F931AF2E","The Satintones","Motor City"
"TRDXMQX128F4223053","James Hunter","She's Got A Way"
