"TRDAYTN128F92EC50D","Gary P. Nunn","Guadalupe Days"
"TRDAYXV128F426F18E","Charlie Rich","Who Will The Next Fool Be"
"TRDBAAD128F92FEA21","Chip Taylor_ Carrie Rodriguez","There's a Hole in the Midnight"
"TRDBEFH12903CE9774","George Jones","Tall Tall Trees"
"TRDBEJO128F428F338","Bob Wills","She's Really Gone"
"TRDBELJ128F92F4DDC","Tanya Tucker","Pecos Promenade"
"TRDBFXK128F4264C63","Collin Raye","And I Love You So"
"TRDBGYY128F424E01F","Sierra Hull","Everybody's Somebody's Fool"
"TRDBGZZ128F4289C74","New Grass Revival","Metric Lips"
"TRDBKUM128F424A8D0","Faron Young","Country Girl"
"TRDBMLQ128F92DC5EE","Bobby Bare","Qualudes Again"
"TRDBSGU128F4289CFE","Eddy Arnold","I Really Don't Want To Know"
"TRDBSLU128F92F9E1F","Wayne Hancock","Cold Lonesome Wind"
"TRDBTFU128F428AD3E","Aaron Tippin","I Wonder How Far It Is Over You"
"TRDBTLM128F424A3A0","Sammi Smith","Mr. Bojangles"
"TRDCALN128F42BC549","Clint Black","Nobody's Home"
"TRDCATF128F421D650","Roger Creager","L.A. Freeway"
"TRDCCSJ12903CF0B4B","Janie Fricke","Do Me With Love"
"TRDCGZV12903CD47A3","Patsy Cline","Stop The World"
"TRDCHPZ128F426C3DA","The Stanley Brothers","Pretty Polly"
"TRDCHTR128F9331BFD","Hellbillies","Tolleiv"
"TRDCJJM12903CB12F6","George Jones","A Good Year For The Roses"
"TRDCKSJ128F4289C73","New Grass Revival","Can't Stop Now"
"TRDCPVS128F427A4D5","Terri Clark","Not A Bad Thing"
"TRDCQHL128F1468773","Hank Thompson And His Brazos Valley Boys","Oklahoma Hills"
"TRDCQNE128F4247EFA","Ashton Shepherd","Lost In You"
"TRDCQYQ128F4286AF9","Gary Allan","No Damn Good"
"TRDCUHR128F92E67F4","Brad Paisley","Les Is More"
"TRDCWNA128F429FB45","Hank Thompson","I Gotta Have My Baby Back"
"TRDCXGF128F9331BFA","Hellbillies","Gamle Bry'n"
"TRDCXPI128F1459CD8","Jamie O'Neal","When I Think About Angels"
"TRDDBHG128F4267F62","Willie Nelson","Nothing I Can Do About It Now"
"TRDDBLN128F4265FBC","Wade Hayes","Old Enough To Know Better"
"TRDDBWG128F426D160","Marty Robbins","Pain And Misery"
"TRDDDBI128F4266C96","Willie Nelson","There You Are"
"TRDDENB12903CB7AF5","Charley Pride","Shutters and Boards"
"TRDDEWP128F92DE5BC","Kellie Pickler","Going Out In Style"
"TRDDILH128F92C2615","Miranda Lambert","More Like Her"
"TRDDNJB128F92FE189","Tony Rice","John Hardy"
"TRDDNJF128F4291D3E","Waylon Jennings & Willie Nelson","Pick Up The Tempo"
"TRDDNLH128F93480A2","Lucinda Williams","Malted Milk Blues"
"TRDDQOG128E0790968","Faron Young","Face To The Wall"
"TRDDSGC12903CB3BEF","Carl Smith","Let's Live A Little"
"TRDDSQP128F4274702","Uncle Tupelo","So Called Friend"
"TRDDXLS128F428EFC9","Diamond Rio","Down By The Riverside"
"TRDDZBS128F426278A","Patty Loveless","Ships"
"TRDDZLD128F42AF1F3","Phil Vassar","For A Little While"
"TRDEGNK128F92DE59F","Barbara Mandrell","One Of A Kind Pair Of Fools"
"TRDEIIV128F4264078","Buddy Jewell","Back To You"
"TRDEMHH128F92FE7F5","The Grascals","Me And John And Paul"
"TRDENOY128F1459D0A","Joe Ely","The Road Goes On Forever"
"TRDEOJC128F4293650","Lee Roy Parnell","A Little Bit Of You"
"TRDEQJB12903CEF526","Toby Keith","Loaded"
"TRDEQQS128F4266668","Danni Leigh","Cruel Heart"
"TRDERHW128F9359CAC","Freddy Weller","The Promised Land"
"TRDEUJU128F92FC5E7","John Hartford","Gum Tree Canoe"
"TRDEVMK128F42999DC","Brad Paisley","Me Neither"
"TRDEZTU128F4249D62","Hank Williams","Jambalaya (On The Bayou)"
"TRDEZUI128F4295824","Wanda Jackson","Funny How Time Slips Away"
"TRDFBBX128F932F654","Randy Rogers Band","Buy Myself A Chance"
"TRDFBZU12903CE395A","Browns","Three Bells"
"TRDFDIS128F426D07C","Chris Knight","River Road"
"TRDFDJJ12903C9FC4E","Donna Fargo","You Can't Be A Beacon (If Your Light Don't Shine)"
"TRDFDSD128F92EFA41","Alison Krauss / Union Station","Broadway"
"TRDFECM128F42720E7","Johnny Cash","While I've Got It On My Mind"
"TRDFERT128F148ADB6","Darryl Worley","Spread A Little Love Around"
"TRDFFBT128F92FD373","Mindy Smith","Hurricane"
"TRDFFCN128F9345B46","Lefty Frizzell","Run 'Em Off"
"TRDFISE128F42377EA","Yonder Mountain String Band","Red Tail Lights"
"TRDFJZA128F92E67ED","Brad Paisley","Kim"
"TRDFKQA128E078EA85","Allison Moorer","Pardon Me"
"TRDFLNY128F932102F","Johnny Cash","Guess Things Happen That Way"
"TRDFNJZ12903D0F03D","Kenny Rogers","For The Good Times"
"TRDFQDT128F4271B60","Little Big Town","Pontiac"
"TRDFSEQ128F92C98E6","Charley Pride","Kiss An Angel Good Mornin'"
"TRDFSUA128F1495990","George Strait","I Cross My Heart"
"TRDFUGM12903CE3021","Craig Morgan","What You Do to Me"
"TRDFULO128F427249B","Cledus T. Judd","Grandma Got Run Over By A Reindeer"
"TRDGBAK128F4261FFE","Rosanne Cash","Rosie Strike Back"
"TRDGCTE128E0789C07","Dierks Bentley","Good Things Happen"
"TRDGEEJ128F9322661","Sons Of The Pioneers","The Everlasting Hills Of Oklahoma"
"TRDGGQU128F425378B","Rosanne Cash","Western Wall"
"TRDGIFU128E078F770","George Strait","Lovesick Blues"
"TRDGJUU128F42BAA8C","Toby Keith","Where You Gonna Go"
"TRDGJZM128F428A275","Jessi Colter","I'm Looking For Blue Eyes"
"TRDGKGC128F4294F20","Hayseed Dixie","Trickle Down"
"TRDGKMZ128F425B092","Sarah Johns","He Hates Me"
"TRDGKTU128F92F1CD8","Dave Dudley","The Pool Shark"
"TRDGLLR128E0789C0A","Dierks Bentley","Modern Day Drifter"
"TRDGOFX128F426CFA5","Marty Robbins","(Ghost) Riders In The Sky"
"TRDGPQO12903CFDBEC","Dierks Bentley","Sideways"
"TRDGQOW128F1490F0B","Shelby Lynne","Why Can't You Be?"
"TRDGSAC128F9323703","Brad Paisley","The Pants"
"TRDGUYD128F42AC541","Martina McBride","You Ain't Woman Enough"
"TRDGVUW12903CF6FCE","Hackensaw Boys","High Faller"
"TRDGWMF128F92EC622","Gary P. Nunn","Macho Man from Taco Land"
"TRDGWPM128F427810B","Hank Snow","My San Antonio Mama"
"TRDGXHN128F933B9C2","Darryl Worley","Slow Dancing With A Memory"
"TRDGYLL128F149EF0C","Whiskeytown","My Hometown"
"TRDHAVP128F428252B","Willie Nelson","I Love You A Thousand Ways"
"TRDHDNH12903CA89B3","Jean Shepard","Act Like A Married Man"
"TRDHHXD128F9313B34","Thad Cockrell","I'd Rather Have You"
"TRDHKEM12903CA8B2B","George Jones","Cup Of Loneliness"
"TRDHLNP128F4263486","RODNEY CROWELL","It Don't Get Better Than This"
"TRDHNKH128F148C3C3","Lucinda Williams","Joy"
"TRDHPXO128F9348484","Floyd Tillman","This Cold War With You"
"TRDHSOM128F4270545","Yankee Grey","Untamed"
"TRDHTLX128F9311EB1","The Notorious Cherry Bombs","On the Road To Ruin"
"TRDHTSS128F9307715","Bellamy Brothers","When I'm Away From You"
"TRDHVIV128F1465C5D","Deana Carter","Dickson County"
"TRDHVYY128F4293472","Brooks & Dunn","My Next Broken Heart"
"TRDHWBC12903CFAE89","Jim Lauderdale","High timberline"
"TRDHXPP128F1462FDE","Suzy Bogguss","Hey Cinderella"
"TRDHYAA128F9300EAD","The Mother Truckers","Different Eyes"
"TRDHYLN128F42809EA","Travis Tritt","Too Far To Turn Around"
"TRDHZCX12903CA909E","Jim Reeves","How's the World Treating You"
"TRDIBET128F92E7A15","George Jones","Don't Be Angry"
"TRDIBSI128F4282353","Lester Flatt;Earl Scruggs","Mother Prays Loud In Her Sleep"
"TRDICNU128F42A66F4","Laura Cantrell","Big Wheel"
"TRDIFCY128F425B0A5","Van Zant","That Scares Me"
"TRDIGXQ12903CFE1CD","Tracy Byrd","Better Places Than This"
"TRDIINP128F4268DD6","Johnny Horton","All For The Love Of A Girl"
"TRDIJSP128F92E71A0","Nickel Creek","Sweet Afton"
"TRDIJWJ128F147F282","Julie Roberts","That Ain't A Crime"
"TRDIKMP128F42576FE","Slim Cessna's Auto Club","Port Authority Band"
"TRDIMHP128F4217814","Guy Clark","Worry B Gone"
"TRDIQCQ12903CEBEF3","Johnny Cash","Long Black Veil"
"TRDIQNE128F428A08F","K.T. Oslin","Money"
"TRDIQVU128F92F6D40","IIIRD Tyme Out","Letter To Home"
"TRDIUFA128F92F9F13","Rhonda Vincent","Crazy Love"
"TRDIVWY128F4268E39","Jack Ingram","Mustang Burn"
"TRDIYRN12903CE8254","Lucinda Williams","Like A Rose"
"TRDJAXY128F9315240","Robbie Fulks","You Shouldn't Have"
"TRDJCDY128F4266520","RODNEY CROWELL","Ignorance Is The Enemy"
"TRDJCNB128F4242DDE","Toby Keith","Me Too"
"TRDJGOJ128F426A08F","Crystal Gayle","Never Ending Song Of Love"
"TRDJIYC12903CAB58D","Jack Greene","Love Takes Care Of Me"
"TRDJJPZ128F42932C4","Clint Black","Back To Back"
"TRDJKHT128F4271FC5","Patty Loveless","Where I'm Bound"
"TRDJLNW12903CE005B","Barbara Fairchild","You Can't Put The City In A Country Girl"
"TRDJLTU128F4274827","Willie Nelson","I Never Cared For You"
"TRDJPDI128F92FE61E","Rhonda Vincent","When The Angels Sing"
"TRDJPJK128F9354189","Kendel Carson","Seven Shadows on My Golden Roses"
"TRDJPMG128F92F2AC4","Chuck Wicks","Starting Now"
"TRDJQCC128F92FE3EB","Alison Krauss","Tonight I'll Be Lonely Too"
"TRDJQIP128F42AD1DF","Alan Jackson","Softly And Tenderly"
"TRDJSMQ128F92DC5E6","Jake Owen","Anything For You"
"TRDJSQS128F429248E","Pam Tillis","Cleopatra_ Queen Of Denial"
"TRDJUIQ128F92F12BE","Jeannie C. Riley","Harper Valley P.T.A."
"TRDJVMU128F92FBDB3","Jim Reeves","If You Were Mine"
"TRDJVMV128F42920E8","Skeeter Davis","I Can't Believe That It's All Over"
"TRDJXZB128F92FB0EB","Patsy Cline","Walking After Midnight"
"TRDKAQR128F92EB1FB","Johnny Cash","Straight A's In Love"
"TRDKBOW128F4285838","BlackHawk","I Sure Can Smell The Rain"
"TRDKCWI128F931B401","Béla Fleck","Down In The Swamp"
"TRDKEFJ128F9357655","Tom T Hall","Old Dogs_ Children And Watermelon Wine"
"TRDKEXI128EF3515E2","Johnny Cash","The Fourth Man In The Fire"
"TRDKFRL128F92FF4D1","Doug Stone","In a Different Light"
"TRDKHWE128F42666C5","Ricky Van Shelton","Keep It Between The Lines"
"TRDKMPV128F429FEF7","Luke Bryan","First Love Song"
"TRDKPFJ128F92F6666","The Mavericks","Blue Moon"
"TRDKPQH12903CA28C0","Johnny Dowd","Average Guy"
"TRDKQOL128F9333F06","Toby Keith","You Ain't Much Fun"
"TRDKVQD12903CCC701","Tyler Hilton","Milk Cow Blues"
"TRDKVSA128F14639D8","Vince Gill","The Key To Life"
"TRDKWVZ128E0798B2C","Chris Cagle","Wal-Mart Parking Lot"
"TRDLBRJ12903CE327B","Ray Wylie Hubbard","Black Wings"
"TRDLCBQ128F9316B70","Volebeats","Moon Beams"
"TRDLEKT12903CC69A7","Jimmie Rodgers","High Powered Mama"
"TRDLIHW128F92DE23B","Taylor Swift","Teardrops On My Guitar"
"TRDLJMD128F92C2968","Alabama","Why Lady Why"
"TRDLOCQ128F92EADED","Alan Jackson","Right In The Palm Of Your Hand"
"TRDLPNE128F92DFC35","Abalone Dots","Devil's Blues"
"TRDLQAU128F426E562","Flatt & Scruggs","Don't Let Your Deal Go Down"
"TRDLSMU128F421AFCC","Jim Lauderdale","Tales From The Sad Hotel"
"TRDLVAV128F428A28F","Waylon Jennings & Willie Nelson","Nowhere Road"
"TRDLVIC128F933B0E7","Gillian Welch","Rock Of Ages"
"TRDLVWR128F933291E","Tommy Alverson","Texas Woman"
"TRDLXPP12903CC65B9","Tex Ritter","Rye Whiskey"
"TRDLYPP12903CF4AA5","Flatt & Scruggs","No Mother Or Dad"
"TRDMCQK128F145997D","Bill Monroe & The Bluegrass Boys","Blue Moon Of Kentucky"
"TRDMEJV128E0791E73","Toby Keith","Good To Go To Mexico"
"TRDMIOF128EF3570D5","Gary Allan","It Would Be You"
"TRDMKBW12903CCE72D","Miranda Lambert","Airstream Song"
"TRDMKPV128F4265B63","Rich O'Toole","Cleveland"
"TRDMMEU128F426BCDA","The Stanley Brothers","The Fields Have Turned Brown"
"TRDMMIH128F425ECAE","Rosanne Cash","Burn Down This Town"
"TRDMRGY128F4295A0B","John Prine and Mac Wiseman","Where the Blue of the Night"
"TRDMZFH128F4266BAE","The Derailers","Genuine"
"TRDNEDU128F4293708","Tracy Byrd","Put Your Hand In Mine"
"TRDNGUS128F4292BD9","Gary Stewart","In Some Room Above The Street"
"TRDNIAX128F4285094","Aaron Tippin","I Was Born With A Broken Heart"
"TRDNJFS128F9345B6D","Lefty Frizzell","I'm Lonely And Blue"
"TRDNKOB128F931B4A4","Alison Krauss / Union Station","Momma Cried"
"TRDNKSG12903CEB285","Willie Nelson","And So Will You My Love"
"TRDNMIZ12903CB2D9D","Vince Gill","When Love Finds You"
"TRDNPXV128F4264510","Ricky Van Shelton","Life Turned Her That Way"
"TRDNYGK12903CD7520","Steve Earle","Jerusalem"
"TRDNZCH128F147F284","Julie Roberts","All I Want Is You"
"TRDOATH128F92FE867","Tony Rice","Port Tobacco"
"TRDOCGB128F4263981","Ricky Van Shelton","I Saw A Man"
"TRDOCTI128F425EB5A","Suzy Bogguss","Cross My Broken Heart"
"TRDOFAQ128F42B6259","Billy Ray Cyrus","It's All The Same To Me"
"TRDOFLG128F9311EB2","The Notorious Cherry Bombs","Heart Of A Jealous Man"
"TRDOIEO128F42354CD","Emmylou Harris","Don't Let Our Love Die (2007)"
"TRDONVL128F42AE072","Waylon Jennings & Willie Nelson","It's Not Supposed To Be That Way"
"TRDOOAR128F148ADB7","Darryl Worley","POW 369"
"TRDOOET128F1459D71","Loretta Lynn / Conway Twitty","Feelins'"
"TRDOPGF128F92E8335","Laura Cantrell","Early Years"
"TRDOVQO12903CB3DF5","David Houston","Sea Of Love"
"TRDOWZN128F92F2AC5","Chuck Wicks","The Easy Part"
"TRDOXXB128F9318EC4","Martina McBride","Sunny Side Up"
"TRDOYFS128F428A027","Keith Whitley","I Never Go Around Mirrors"
"TRDOZJV128F92C93FC","Lonestar","I've Gotta Find You"
"TRDPBKT128E0783EB2","Shania Twain","Come On Over"
"TRDPFJH128F4262EF2","Travis Tritt","Down The Road I Go"
"TRDPFZT128F4265DD7","John Denver","Alaska And Me"
"TRDPHSN128F426C4DF","Uncle Tupelo","Effigy"
"TRDPLMM128F428CF7B","The Tractors","Thirty Days"
"TRDPPSW12903CAACBA","Billy Walker","I Taught Her Everything She Knows"
"TRDPREU128F9309511","Waylon Jennings","Old Five And Dimers (Like Me)"
"TRDPRRB128F4282257","Earl Scruggs","I Saw The Light"
"TRDPRUC128F426BF4D","Carl Smith","I Overlooked An Orchid"
"TRDPRWJ128F428A28A","Jessi Colter","Why You Been Gone So Long"
"TRDPSEJ12903CC87CA","Big & Rich","Jalapeno"
"TRDQBTY128F42645F2","David Allan Coe","Longhaired Redneck"
"TRDQDZC128F1489190","Keith Urban","Got It Right This Time"
"TRDQEXD128F427C095","Whiskeytown","Excuse Me While I Break My Own Heart Tonight"
"TRDQFHF128F932ACA6","Webb Pierce","I'll Go On Alone"
"TRDQJKC12903CB3792","Charlie Rich","On My Knees"
"TRDQKHF128F92F016D","Mary Chapin Carpenter","Swept Away"
"TRDQKMQ128E07913B4","Lucinda Williams","2 Kool 2 Be 4-Gotten"
"TRDQMDK128F92EAD15","Alan Jackson","Hole In The Wall"
"TRDQNPG128F92F825E","Iron Horse","3rd Planet"
"TRDQNQO128F42A66F6","Laura Cantrell","Yonder Comes a Freight Train"
"TRDQOFX128F92F0675","Cal Smith","Country Bumpkin"
"TRDQOMB128F4266961","Travis Tritt","Can't Tell Me Nothin'"
"TRDQOPG128F427F481","Willie Nelson","Permanently Lonely"
"TRDQSIK128F4271E6A","The Flying Burrito Brothers","Close up the Honky Tonks"
"TRDQVST128F428AA68","Waylon Jennings & Willie Nelson","(Sittin' On) The Dock Of The Bay"
"TRDQWOA128F42BA69A","Alan Jackson","As Lovely As You"
"TRDQYQI128F145FEFB","John Berry","Kiss Me In The Car"
"TRDQZEL128F92FCDC3","Joe Nichols","Freedom Feels Like Lonely"
"TRDRDEY128F9330CFB","Sandy Posey","What A Woman Won't Do"
"TRDREGA128F426C474","Neko Case","The Tigers Have Spoken"
"TRDRJVX128F4251F4E","Ryan Bingham","Ghost Of Travelin' Jones"
"TRDRKUK12903CB50DA","David Houston","Livin' In A House Full Of Love"
"TRDRLAG128F422A7BC","Richmond Fontaine","Postcard Written With A Broken Hand"
"TRDRLIA128F93422B3","John Berry","Kiss Me In the Car"
"TRDRLZL128F92E7438","Allison Moorer","Hallelujah"
"TRDRMCV128E0789AEC","Shelby Lynne","You're The Man"
"TRDRRKI128F426212C","June Carter Cash","Will The Circle Be Unbroken"
"TRDRUBC128E078F7FF","Lee Ann Womack","He'll Be Back"
"TRDRWMR128F93157EB","Jim Lauderdale","There Goes Bessie Brown"
"TRDRWWW128EF349BE3","Dale Watson","Justice For All"
"TRDRXPV128F425DDFD","Rex Allen","Memories Of The Range"
"TRDRZTY128F4285CD3","John Denver","Grandma's Feather Bed"
"TRDRZUZ12903CDD86F","Tony Trischka","Lake Flora"
"TRDSAPB128F14671DB","Chris LeDoux","Cadillac Ranch"
"TRDSBAP12903CCF720","Michael Martin Murphey","Desert Rat"
"TRDSCGS128F930429A","Ralph Stanley","False Hearted Lover's Blues"
"TRDSCOL128F1462FD8","Suzy Bogguss","Outbound Plane"
"TRDSDJF128E078F7F8","Lee Ann Womack","I Saw Your Light"
"TRDSECV128E0798521","The Highwaymen","Live Forever"
"TRDSEKE128F1461869","DAN SEALS","My Baby's Got Good Timing"
"TRDSGPZ128F42A3747","John Denver","Starwood In Aspen"
"TRDSHBX128F428A38B","Alan Jackson","Bring On The Night"
"TRDSHCV128F426389C","RODNEY CROWELL","It's Lonely Out"
"TRDSLCD12903D01F7F","Kenny Chesney","Living In Fast Forward"
"TRDSNHC12903CD46C3","Johnny Bond","Sick_ Sober and Sorry"
"TRDSQGK128F92F9E1D","Wayne Hancock","Tag Along"
"TRDSSTX128F428A3C8","Tracy Byrd","Baby Put Your Clothes On"
"TRDSUZH128F425BAC3","RODNEY CROWELL","Preachin' To The Choir"
"TRDSVXN12903CF230F","The Statler Brothers","How Great Thou Art"
"TRDSXOQ128F428A22F","Connie Smith","Run Away Little Tears"
"TRDTFHQ128F147B0CA","Eric Church","What I Almost Was"
"TRDTHTK128F4284BC1","Doug Stone","Made For Lovin You"
"TRDTJBD128E078FC18","Lee Ann Womack","The Preacher Won't Have To Lie"
"TRDTJKO128F92E9DFA","Dave Dudley","Truck Drivin' Son Of A Gun"
"TRDTMLK128F14639D7","Conway Twitty","Boogie Grass Band"
"TRDTOKH128F42A3B10","Keith Anderson","Plan B"
"TRDTRFX128F4264ECE","Rick Trevino","Bobbie Ann Mason"
"TRDTRUZ128F9322058","Terri Clark","Not Enough Tequila"
"TRDTVLZ128F1459CF3","Donna Fargo","Funny Face"
"TRDTXMZ128F4289F64","Charley Pride","She's Too Good To Be True"
"TRDUAOG12903CE2FF2","Craig Morgan","Ain't The Way I Wanna Go Out"
"TRDUEDM128F4284BC4","Doug Stone","More Love"
"TRDUEOQ128F4295856","Wanda Jackson","Lonely Weekends"
"TRDUHPG128F92FEEEA","Jack Greene","Until My Dreams Come True"
"TRDUIKH128F9300EE3","Jim Reeves","Am I Losing You"
"TRDUJHV128F933DA2C","Eddy Raven","Zydeco Lady"
"TRDUKBC128F9343224","Bobby Bare","Come Sundown"
"TRDUMJV128F932AD0D","Nitty Gritty Dirt Band","Home Again In My Heart"
"TRDUQFC128F92FB27B","Faron Young","The Yellow Bandana"
"TRDUUTL128F92F257F","The Nashville Bluegrass Band","The New Democracy"
"TRDUVDC128F428D147","Brooks & Dunn","Brand New Whiskey"
"TRDUXDQ128F4262014","Rosanne Cash","Green_ Yellow And Red"
"TRDVBRL128F4269869","David Allan Coe","Would You Lay With Me (In a Field of Stone)"
"TRDVBWI128F92DC5E1","Bobby Bare","Sure Hit Songwriters Pen"
"TRDVGAY128F421A4CF","Roger Creager","Rancho Grande"
"TRDVGJX128F4285AE7","The Handsome Family","My Sister's Tiny Hands"
"TRDVLAA128F4289D2F","Porter Wagoner & Dolly Parton","Lost Forever In Your Kiss"
"TRDVOVI128F427095E","Rosanne Cash","If You Change Your Mind"
"TRDVPPP128F934D7A9","Hank Locklin","How Much"
"TRDVUVC128F92FB9E6","Delmore brothers","Muddy Water"
"TRDVUZK128F934FE85","Mark Chesnutt","Since You Ain't Home"
"TRDVVCV128F427CEE2","Crystal Gayle","Miss The Mississippi And You"
"TRDVXAJ128F42950E2","Cowboy Junkies","Blue Moon Revisited (song for Elvis)"
"TRDVXAW128F9334F94","Phosphorescent","The Party's Over"
"TRDVXBN128F426C023","Shenandoah","I Got You"
"TRDVXNR128F428CEE4","Brooks & Dunn","I'm No Good"
"TRDVXXS128F92FE33F","Tony Rice","I've Waited As Long As I Can"
"TRDVYGI128F92FB959","Conway Twitty","Where I Stand"
"TRDWBRD128F92E0EEC","Carl Perkins","Daddy Sang Bass"
"TRDWFDN128F426B027","Hank Williams","Move It On Over"
"TRDWGNK128F92DE22A","Taylor Swift / Colbie Caillat","Breathe"
"TRDWHKA128F92C24AC","Dolly Parton","In The Ghetto"
"TRDWHNN128F934A962","Carl Smith","Let Old Mother Nature"
"TRDWKHG128F4266213","Alabama","Give Me One More Shot"
"TRDWLAF128F427E2F4","Rick Treviño","Running Out Of Reasons To Run"
"TRDWLSZ128F14957C8","Jerry Jeff Walker","Leavin' Texas"
"TRDWNKM128F425A460","Kenny Rogers & The First Edition","Something's Burning"
"TRDWNXO128F4272842","Buddy Jewell","One In A Row"
"TRDWOFS12903D00BCF","Tim Barry","Shoulda Oughta"
"TRDWOTU128F92FDC16","Buck Owens","After The Dance"
"TRDWPNM128F92FE60E","Slaid Cleaves","Tiger Tom Dixon's Blues"
"TRDWQTA128F92F99C6","Chris Thile","Jessamyn's Reel"
"TRDWVOC128F147460D","RODNEY CROWELL","I Ain't Living Long Like This"
"TRDWWKE128F148918E","Keith Urban","Tu Compania"
"TRDWZPQ12903CB9C46","Collin Raye","It Could Happen Again"
"TRDWZYE12903C93F3E","Patsy Cline","A Stranger In My Arms"
"TRDXGVW128F9315AFE","Chatham County Line","The Carolinian"
"TRDXIXU12903CE0069","Barbara Fairchild","Crazy Love"
"TRDXJDE128F92E3779","The Mavericks","Dance The Night Away"
"TRDXLKN12903CE824C","Old Crow Medicine Show","We're All In This Together"
"TRDXLTK128F424E2FA","Faith Hill","Stronger [Live]"
"TRDXPKR12903CA8AF5","Willard Grant Conspiracy","Another Man Is Gone"
"TRDXPYI12903CAB855","Charlie Walker","Don't Squeeze My Sharmon"
"TRDXRVT128E078EA86","Allison Moorer","Long Black Train"
"TRDXSGK128F1459A5F","Kitty Wells","Release Me"
"TRDXUWR128F92F1449","Lynn Anderson","What A Man_ My Man Is"
"TRDXWKE128F92FE67B","Rhonda Vincent","Pathway Of Teardrops"
"TRDXXPL128EF35F196","Suzy Bogguss","Drive South"
"TRDXYRM128F92FE3C1","The Nashville Bluegrass Band","We Decided To Make Jesus Our Choice"
"TRDYCRY128F42BCE60","Jason Michael Carroll","Angel Of Broken Hearts"
"TRDYCUK128F42A3D88","Keith Anderson","XXL"
"TRDYFUO128F4269973","Billy Joe Royal","Yo-Yo"
"TRDYGXN128F428A1D2","Skeeter Davis","What Does It Take (To Keep A Man Like You Satisfied)"
"TRDYHXT128F426F1D2","Johnny Cash","The Sound Of Laughter"
"TRDYJCR12903CC21EC","Johnny Lee","Your Song"
"TRDYJOY12903D0325F","Michelle Wright","Everything And More"
"TRDYKWG128F4269066","David Allan Coe","Stand By Your Man"
"TRDYLPH128F92FC46C","Rosie Flores","Lovin' In Vain"
"TRDYUVI128E078F725","George Strait","Marina Del Rey"
"TRDYVGM128F146186E","DAN SEALS","They Rage On"
"TRDYVXA128F148BED5","Vince Gill","The Sight Of Me Without You"
"TRDYWTD128F149598D","George Strait","Love Without End_ Amen"
"TRDYWYL128F4260626","Keith Whitley","I'm Gonna Hurt Her On The Radio"
"TRDYXPX128F92F0045","Ronnie Milsap","Just In Case"
"TRDYXWA128F93236B1","Clint Black","Bob Away My Blues"
"TRDYYYO128F4265A55","Danni Leigh","I Don't Feel That Way Anymore"
"TRDZBMZ12903CEB471","Willie Nelson","End of Understanding"
"TRDZBOT128F148B01C","Pat Green","Elvis"
"TRDZBTY12903CEB895","Bob Wills","Stay a Little Longer"
"TRDZEGD128F4271B61","Little Big Town","Everything Changes"
"TRDZESH128F1455E52","Willie Nelson / Sheryl Crow","Whiskey River"
"TRDZFOZ128F4248947","Flying Burrito Brothers","Wheels"
"TRDZFRZ128F14965BE","Rhett Akins","Drivin' My Life Away"
"TRDZGLH128F92D737A","Blue Highway","Wild Bill"
"TRDZLXU128F930DD89","Jimmy Wakely","Oklahoma Hills"
"TRDZRQI128F93332DD","Cledus T. Judd","Grandpa Got Runned Over By A John Deere"
"TRDZRSX12903CB3A97","Reba McEntire","Silver Eagle"
"TRDZTJQ128F425C1E9","Willie Nelson","Everybody's Talkin'"
"TRDZUBD128E0786B3A","Gillian Welch","Lowlands"
"TRDZWCY128F9315B1E","Chatham County Line","She"
"TRDZXYJ128F148ADAF","Darryl Worley","I Miss My Friend"
"TRDZYIO128F92F218A","Alison Brown","The Dalai Camel"
"TREABTP128F424B802","Willie Nelson","A Moment Isn't Very Long"
"TREADNX128F1455EC9","Roger Miller","England Swings"
"TREAEWV12903CA8B13","Willard Grant Conspiracy","The Visitor"
"TREAEXJ128F92E71A4","Nickel Creek","Robin And Marian"
"TREAEYL12903CB81D7","The Del McCoury Band","Backslidin' Blues"
"TREAGLU128F4280656","Bellamy Brothers","She Don't Know She's Perfect"
"TREAGRI128F92E343C","Billy Joe Shaver","Tramp On Your Street"
"TREAHQU128F145E2FB","The Notting Hillbillies","Weapon Of Prayer"
"TREALWF128F424A8DC","Faron Young","Your Old Used To Be"
"TREAMCW128F428FB18","The Louvin Brothers","Blues Stay Away From Me"
"TREAORL12903CFAD6A","Tammy Wynette","Your Love"
"TREAQYE128F4265F98","Vern Gosdin","Was It Just The Wine"
"TREARDT12903CFAD2D","Roger Creager","I got the guns"
"TREARNM128F4269780","Merle Travis","I Am A Pilgrim"
"TREASAP128E0794EE8","Hayseed Dixie","I Believe In A Thing Called Love"
"TREATVY12903CE6A61","Flatt And Scruggs","My Little Girl in Tennessee"
"TREAUEP128F92FDDB0","Kitty Wells","After Dark"
"TREAWVD128F426CF32","Hawkshaw Hawkins","Twenty Miles From Shore"
"TREAXVY128F931525D","Robbie Fulks","The Buck Starts Here"
"TREBCBK128F426B01E","Merle Travis","No Vacancy"
"TREBGCX12903CD9004","The Louvin Brothers","The Family Who Prays"
"TREBGZH128F92F2638","Tim O'brien","Tombstone Blues"
"TREBHDP128EF34F8D0","Ferlin Husky","A Fallen Star"
"TREBHMH128F92E1E4E","Michael Martin Murphey","Night Hawk"
"TREBMHU12903CEB8B1","Willie Nelson","On the Road Again"
